asset_id,ticker,name,category,subcategory,brand,model,year,size,material,color,hardware,status,share_count,offering_date,offering_price_usd,offering_valuation_usd,acquisition_cost_usd,rally_url,sec_filing_url,source_type,source_url,source_notes,last_quote_observed_at,data_quality_status,data_quality_warnings
sec-rally-galactus,GALACTUS,1966 Fantastic Four #48 Comic Book published by Marvel graded CGC 9.4,comics,comics,,,1966.0,,,Fantastic Four #48 Comic Book published by Marvel graded CGC 9.4,,trading,24003000.0,2022-09-27,10.0,240030000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-ghost1,GHOST1,1973 Ghost Rider #1 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1973.0,,,Ghost Rider #1 Comic Book published by Marvel graded CGC 9.8,,trading,2000.0,2025-09-29,7.0,14000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-grateful1,GRATEFUL1,1966 Grateful Dead Skeleton & Roses Concert Poster graded CGC 9.6,comics,comics,,,1966.0,,,Grateful Dead Skeleton & Roses Concert Poster graded CGC 9.6,,exited,1000012500.0,2022-09-19,10.0,10000125000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-hulk1,HULK1,1962 The Incredible Hulk #1 CGC VF 8.0,comics,comics,,,1962.0,,,The Incredible Hulk #1 CGC VF 8.0,,exited,2000.0,2025-09-29,44.5,89000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-hulk180,HULK180,1974 Incredible Hulk #180 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1974.0,,,Incredible Hulk #180 Comic Book published by Marvel graded CGC 9.8,,trading,10000.0,2022-06-02,4.2,42000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-justice1,JUSTICE1,1960 Justice League of America #1 CGC NM+ 9.6 comic book,comics,comics,,,1960.0,,,Justice League of America #1 CGC NM+ 9.6 comic book,,exited,5000.0,2025-09-29,43.0,215000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-penguin,PENGUIN,1941 Detective Comics #58 Comic Book published by D.C. Comics graded CGC 8.0,comics,comics,,,1941.0,,,Detective Comics #58 Comic Book published by D.C. Comics graded CGC 8.0,,trading,10000.0,2025-09-29,6.0,60000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-showcase4,SHOWCASE4,1956 Showcase #4 Comic Book published by D.C. Comics graded CGC 7.5,comics,comics,,,1956.0,,,Showcase #4 Comic Book published by D.C. Comics graded CGC 7.5,,trading,11000.0,2025-09-29,7.0,77000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-si1,SI1,1954 Sports Illustrated #1 graded CGC 9.8,comics,comics,,,1954.0,,,Sports Illustrated #1 graded CGC 9.8,,trading,5000.0,2022-06-02,2.0,10000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-spider1,SPIDER1,1963 Marvel Comics Amazing Spider-Man #1 CGC FN+ 6.5,comics,comics,,,1963.0,,,Marvel Comics Amazing Spider-Man #1 CGC FN+ 6.5,,trading,1000.0,2025-09-29,22.0,22000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-spider10,SPIDER10,1963 Marvel Comics Amazing Spider-Man #10 CGC NM/M 9.8 comic book,comics,comics,,,1963.0,,,Marvel Comics Amazing Spider-Man #10 CGC NM/M 9.8 comic book,,trading,4200.0,2025-09-29,5.0,21000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-spider129,SPIDER129,1974 Amazing Spider-Man #129 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1974.0,,,Amazing Spider-Man #129 Comic Book published by Marvel graded CGC 9.8,,trading,10000.0,2025-09-29,4.0,40000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-starwars1,STARWARS1,1977 Star Wars #1 CGC VF/NM 9.0 comic book,comics,comics,,,1977.0,,,Star Wars #1 CGC VF/NM 9.0 comic book,,trading,12000.0,2025-09-29,1.0,12000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-super14,SUPER14,1942 Superman #14 CGC NM 9.4 comic book,comics,comics,,,1942.0,,,Superman #14 CGC NM 9.4 comic book,,exited,5200.0,2025-09-29,25.0,130000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-super21,SUPER21,1943 Superman #21 CGC VF/NM 9.0 comic book,comics,comics,,,1943.0,,,Superman #21 CGC VF/NM 9.0 comic book,,trading,8500.0,2025-09-29,1.0,8500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-superman6,SUPERMAN6,1940 Superman #6 Comic Book published by D.C. Comics graded CGC 8.5,comics,comics,,,1940.0,,,Superman #6 Comic Book published by D.C. Comics graded CGC 8.5,,trading,3000.0,2025-09-29,8.0,24000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-surfer4,SURFER4,1969 Silver Surfer #4 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1969.0,,,Silver Surfer #4 Comic Book published by Marvel graded CGC 9.8,,trading,10000.0,2025-09-29,8.0,80000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-thanos,THANOS,1973 Iron Man #55 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1973.0,,,Iron Man #55 Comic Book published by Marvel graded CGC 9.8,,trading,13201650.0,2022-09-27,10.0,132016500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-thor,THOR,1962 Journey Into Mystery #83 CGC NM 9.4,comics,comics,,,1962.0,,,Journey Into Mystery #83 CGC NM 9.4,,exited,10750.0,2025-09-29,20.0,215000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-tmnt1,TMNT1,1984 Teenage Mutant Ninja Turtles #1 CGC VF/NM 9.8 comic book,comics,comics,,,1984.0,,,Teenage Mutant Ninja Turtles #1 CGC VF/NM 9.8 comic book,,exited,1000.0,2025-09-29,65.0,65000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-tos39,TOS39,1963 Tales of Suspense #39 CGC NM 9.4 comic book,comics,comics,,,1963.0,,,Tales of Suspense #39 CGC NM 9.4 comic book,,exited,3000.0,2025-09-29,45.0,135000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-wolverine,WOLVERINE,1974 Incredible Hulk #181 comic book graded NM/M 9.8 by CGC,comics,comics,,,1974.0,,,Incredible Hulk #181 comic book graded NM/M 9.8 by CGC,,exited,5000.0,2025-09-29,9.5,47500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-xlxmen1,XLXMEN1,1975 Giant Size X-Men #1 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1975.0,,,Giant Size X-Men #1 Comic Book published by Marvel graded CGC 9.8,,trading,8000.0,2025-09-29,8.0,64000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-xmen1,XMEN1,1963 X-Men #1 CGC NM 9.4 comic book,comics,comics,,,1963.0,,,X-Men #1 CGC NM 9.4 comic book,,exited,12000.0,2025-09-29,20.0,240000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-xmen94,XMEN94,1975 X-Men #94 Comic Book published by Marvel graded CGC 9.8,comics,comics,,,1975.0,,,X-Men #94 Comic Book published by Marvel graded CGC 9.8,,trading,10000.0,2025-09-29,6.5,65000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
rally-baro,BARO,Barosaurus Skeleton,fossils,barosaurus,,,,,,Barosaurus Skeleton,,sold,200000.0,2025-09-01,62.5,12500000.0,,,,manual_seed,,Offering complete. Will not trade on Rally. Submitted offering_date was 2025-09.,,limited,missing_quote_snapshot
rally-deaton,DEATON,Deaton Triceratops Skull,fossils,triceratops,,,,,,Deaton Triceratops Skull,,buyout,11400.0,2021-01-01,25.0,285000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,"Last secondary close: $23.75/share ($270,800 market cap). Buyout offer: $600,000 ($52.63/share). Submitted offering_date was 2021-01.",,limited,missing_quote_snapshot
rally-megalodon,MEGALODON,Megalodon Fossil,fossils,shark,,,,,,Megalodon Fossil,,trading,30000.0,2021-10-01,20.0,600000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Submitted offering_date was 2021-10.,2026-06-30,usable,
rally-mosasaur,MOSASAUR,Mosasaur,fossils,mosasaur,,,,,,Mosasaur,,trading,6000.0,2021-02-01,5.0,30000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Quarterly history imported. Submitted offering_date was 2021-02.,2026-06-29,usable,
rally-steg,STEG,BCQ-24 Stegosaurus Skeleton,fossils,stegosaurus,,,,,,BCQ-24 Stegosaurus Skeleton,,sold,200000.0,2024-12-01,68.75,13750000.0,,,,manual_seed,,Offering complete. Will not trade on Rally. Submitted offering_date was 2024-12.,,limited,missing_quote_snapshot
rally-birkinblu,BIRKINBLU,Hermès 25cm Blue Lizard Birkin,handbags,birkin_lizard,Hermes,Birkin,,25,Lizard,Blue,,sold,55.0,2019-11-01,58000.0,3190000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000004/seriesbirkinbluform1u.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000004/seriesbirkinbluform1u.htm,Exited via buyout. Submitted offering_date was 2019-11.,,limited,missing_quote_snapshot
rally-birkinbor,BIRKINBOR,Hermès 35cm Bordeaux Crocodile Birkin,handbags,birkin_crocodile,Hermes,Birkin,,35,Crocodile,Bordeaux,,trading,2000.0,2020-02-01,26.25,52500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Submitted offering_date was 2020-02.,2026-07-02,usable,
rally-birkintan,BIRKINTAN,Hermès 30cm Tangerine Ostrich Birkin,handbags,birkin_ostrich,Hermes,Birkin,,30,Ostrich,Tangerine,,trading,1000.0,2020-06-01,28.0,28000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Submitted offering_date was 2020-06.,2026-07-02,usable,
rally-chanel-flap,CHANELCF,Classic Chanel Double Flap Bag,handbags,chanel_flap,Chanel,,,,,Classic Chanel Double Flap Bag,,trading,18000.0,2021-09-10,5.0,90000.0,,,manual_seed,manual_seed,manual_seed,Manual values are illustrative and require verification.,2026-07-01,usable,
rally-faubourg,FAUBOURG,Hermès Faubourg,handbags,faubourg,Hermes,,,,,Faubourg,,sold,2000.0,2020-09-01,75.0,150000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Exited. Submitted offering_date was 2020-09.,,limited,missing_quote_snapshot
rally-faubourg2,FAUBOURG2,Hermès Faubourg 2,handbags,faubourg,Hermes,,,,,Faubourg 2,,sold,11000.0,2021-01-01,15.0,165000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Exited via buyout. Submitted offering_date was 2021-01.,,limited,missing_quote_snapshot
rally-hermes-birkin-35,HERMES35,2012 Hermes Birkin 35 Handbag,handbags,hermes_birkin,Hermes,Birkin,2012.0,35,,,,trading,1000.0,2021-05-14,58.0,58000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Seed asset for MVP dashboard.,2026-07-01,usable,
rally-himalaya,HIMALAYA,Hermès 30cm Himalaya Birkin,handbags,birkin_himalaya,Hermes,Birkin,,30,,Himalaya,,trading,2000.0,2020-05-01,70.0,140000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Submitted offering_date was 2020-05.,2026-07-02,usable,
rally-picnic,PICNIC,Hermès 35cm Picnic Kelly,handbags,kelly_picnic,Hermes,Kelly,,35,,Picnic,,trading,2000.0,2020-12-01,27.0,54000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Submitted offering_date was 2020-12.,2026-06-29,usable,
rally-soblack,SOBLACK,Hermès 30cm So Black Birkin,handbags,birkin_so_black,Hermes,Birkin,,30,,So Black,,trading,1000.0,2020-09-01,56.0,56000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,manual_seed,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Currently trading. Submitted offering_date was 2020-09.,2026-07-02,usable,
sec-rally-01halo,01HALO,2001 Xbox Halo: Combat Evolved (Black Label) Video Game graded Wata 9.4 A+,memorabilia,memorabilia,,,2001.0,,Box,Xbox Halo: Combat Evolved (Black Label) Video Game graded Wata 9.4 A+,,trading,2500.0,2025-09-29,6.8,17000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-14kobe,14KOBE,2014 Kobe Bryant Game Worn and Signed Lakers Jersey,memorabilia,memorabilia,,,2014.0,,,Kobe Bryant Game Worn and Signed Lakers Jersey,,exited,9750.0,2025-09-29,8.0,78000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-16kobe,16KOBE,Four Signed Hardwood Panels from the Staples Center Basketball Court used during Kobe Bryant’s Farewell Game,memorabilia,memorabilia,,,,,,Four Signed Hardwood Panels from the Staples Center Basketball Court used during,,exited,100000.0,2025-09-29,8.0,800000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-24ruthbat,24RUTHBAT,"1924 George ""Babe"" Ruth Professional Model Bat",memorabilia,memorabilia,,,1924.0,,,"George ""Babe"" Ruth Professional Model Bat",,exited,3000.0,2025-09-29,85.0,255000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-56tedwill,56TEDWILL,1956 Ted Williams Game-Worn Red Sox Home Jersey,memorabilia,memorabilia,,,1956.0,,,Ted Williams Game-Worn Red Sox Home Jersey,,trading,2000.0,2025-09-29,45.0,90000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-60mantle,60MANTLE,1960 Signed Mickey Mantle Game-Worn Road Jersey Graded MEARS A10,memorabilia,memorabilia,,,1960.0,,,Signed Mickey Mantle Game-Worn Road Jersey Graded MEARS A10,,trading,42500.0,2025-09-29,20.0,850000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-62mantle,62MANTLE,1962 Mickey Mantle Professional Model Bat Attributed to the 1962 World Series,memorabilia,memorabilia,,,1962.0,,,Mickey Mantle Professional Model Bat Attributed to the 1962 World Series,,trading,6000.0,2025-09-29,25.0,150000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-68mays,68MAYS,1968 Willie Mays Signed and Game-Used Adirondack M63 Model Bat,memorabilia,memorabilia,,,1968.0,,,Willie Mays Signed and Game-Used Adirondack M63 Model Bat,,trading,2000.0,2025-09-29,19.5,39000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-71mays,71MAYS,1971 Willie Mays Jersey,memorabilia,memorabilia,,,1971.0,,,Willie Mays Jersey,,trading,2000.0,2025-09-29,28.5,57000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-75ali,75ALI,1975 Muhammad Ali Boots worn in fight against Chuck Wepner,memorabilia,memorabilia,,,1975.0,,,Muhammad Ali Boots worn in fight against Chuck Wepner,,trading,1000.0,2025-09-29,46.0,46000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-85erving,85ERVING,1985 Julius Erving Game Worn and Signed Jersey,memorabilia,memorabilia,,,1985.0,,,Julius Erving Game Worn and Signed Jersey,,trading,10000.0,2025-09-29,4.5,45000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-94jeter,94JETER,1994 Derek Jeter Signed and Game-Worn Columbus Clippers Away Jersey,memorabilia,memorabilia,,,1994.0,,,Derek Jeter Signed and Game-Worn Columbus Clippers Away Jersey,,trading,1000.0,2025-09-29,45.0,45000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
sec-rally-apollo11,APOLLO11,Apollo 11 Crew-Signed New York Times Cover,memorabilia,memorabilia,,,,,,Apollo 11 Crew-Signed New York Times Cover,,trading,1000.0,2025-09-29,32.0,32000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,sec_synthesized,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Synthesized from cached SEC offering tables; current live trading fields require Rally app/API data.,,limited,missing_quote_snapshot; sec_synthesized_not_live_rally_quote
